product_description,product_brand_id,product_image,product_name,product_id,product_category_id
"Điện thoại Samsung thiết kế sang trọng, siêu mỏng nhẹ chỉ 213 gam, Màn hình Super AMOLED, phân giải Full HD+, hình ảnh hiển thị sống động, Chip Exynos 1480 mạnh mẽ, nghe gọi, xem phim, lướt web mượt mà, Bộ 3 camera sau 50MP, 12MP, 5MP quay chụp tốt, bắt trọn mọi khoảnh khắc, Camera trước 32MP, chụp ảnh chân dung đẹp tự nhiên và ấn tượng, Viên pin lớn 5000mAh bền bỉ để bạn làm việc và giải trí suốt cả ngày, Hỗ trợ kết nối 5G, tốc độ truy cập & tải xuống dữ liệu nhanh ""thần tốc"", Chuẩn kháng nước IP67 giúp sử dụng bất chấp thời tiết nắng mưa, Cảm biến vân tay & nhận diện khuôn mặt, mở khóa cực nhanh chóng",8,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/924/10057569-sam-sung-galaxy-a55-5g-8gb-128gb-tim-1.jpg,Điện thoại Samsung Galaxy A55 5G 8GB/128GB,264,8
"Điện thoại Samsung\xa0A35 thiết kế sang trọng, siêu mỏng nhẹ chỉ 209 gam, Màn hình Super AMOLED,\xa0độ phân giải Full HD+ tái tạo hình ảnh sống động, Chip Exynos 1380 mạnh mẽ, xử lý mượt từ các tác vụ học tập đến giải trí, Bộ 3 camera sau 50MP, 8MP, 5MP ghi lại mọi khoảnh khắc đẹp sắc nét, Camera trước 13MP, chụp ảnh chân dung đẹp tự nhiên và cuốn hút, Viên pin dung lượng 5000mAh bền bỉ, làm việc và giải trí suốt cả ngày, Hỗ trợ kết nối 5G, truy cập và tải xuống các dữ liệu nhanh ""thần tốc"", Chuẩn kháng nước IP67 để bạn sử dụng bất chấp thời tiết nắng mưa, Trang bị cảm biến vân tay & nhận diện khuôn mặt, mở khóa siêu nhanh",8,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/924/10057555-sam-sung-galaxy-a35-5g-8gb-128gb-vang-1.jpg,Điện thoại Samsung Galaxy A35 5G 8GB/128GB,265,8
"Điện thoại Samsung\xa0A36 thiết kế sang trọng, siêu mỏng nhẹ, Màn hình Super AMOLED,\xa0độ phân giải Full HD+ tái tạo hình ảnh sống động, Chip Exynos 1580 mạnh mẽ, xử lý mượt từ các tác vụ học tập đến giải trí, Bộ 3 camera sau 50MP, 8MP, 5MP ghi lại mọi khoảnh khắc đẹp sắc nét, Camera trước 12MP, chụp ảnh chân dung đẹp tự nhiên và cuốn hút, Viên pin dung lượng 5000mAh bền bỉ, làm việc và giải trí suốt cả ngày, Hỗ trợ kết nối 5G, truy cập và tải xuống các dữ liệu nhanh ""thần tốc"", Chuẩn kháng nước IP67 để bạn sử dụng bất chấp thời tiết nắng mưa, Trang bị cảm biến vân tay & nhận diện khuôn mặt, mở khóa siêu nhanh",8,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1142/SM-A266_Galaxy-A26-5G_Peach-Pink_Back_2fks-nc.jpg,Điện thoại Samsung Galaxy A36 5G 8GB/128GB,266,8
"Điện thoại Samsung\xa0A56 thiết kế sang trọng, siêu mỏng nhẹ, Màn hình Super AMOLED,\xa0độ phân giải Full HD+ tái tạo hình ảnh sống động, Chip Exynos 1580 mạnh mẽ, xử lý mượt từ các tác vụ học tập đến giải trí, Bộ 3 camera sau 50MP, 12MP, 5MP ghi lại mọi khoảnh khắc đẹp sắc nét, Camera trước 12MP, chụp ảnh chân dung đẹp tự nhiên và cuốn hút, Viên pin dung lượng 5000mAh bền bỉ, làm việc và giải trí suốt cả ngày, Hỗ trợ kết nối 5G, truy cập và tải xuống các dữ liệu nhanh ""thần tốc"", Chuẩn kháng nước IP67 để bạn sử dụng bất chấp thời tiết nắng mưa, Trang bị cảm biến vân tay & nhận diện khuôn mặt, mở khóa siêu nhanh",8,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1142/SM-A266_Galaxy-A26-5G_Peach-Pink_Back_0r86-bf.jpg,Điện thoại Samsung Galaxy A56 5G 8GB/128GB,267,8
"Điện thoại Samsung\xa0màn hình Super AMOLED 6.7"" độ phân giải Full HD+ hiển thị sắc nét, Chip Exynos 1380 (Quartz) mạnh mẽ hỗ trợ 5G tốc độ cao, RAM 8GB bộ nhớ trong 128GB đa nhiệm mượt, lưu trữ nhiều dữ liệu, Hệ điều hành Android 15 tối ưu hóa hiệu suất và giao diện hiện đại, Cụm 3 camera sau 50MP + 8MP + 2MP camera trước 13MP hỗ trợ quay 4K UHD, Pin dung lượng lớn 5000mAh kéo dài bền bỉ, liền mạch trải nghiệm, Vân tay cạnh bên và mở khóa khuôn mặt mở khóa nhanh và an toàn, Thiết kế cao cấp khung viền kim loại mặt lưng kính cường lực Gorilla Glass, Chuẩn IP67 chống nước chống bụi, sử dụng bất chấp thời tiết",8,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1142/SM-A266_Galaxy-A26-5G_Peach-Pink_Back_subp-gh.jpg,Điện thoại Samsung Galaxy A26 5G 8GB/128GB,268,8
"Điện thoại Vivo V50 Lite 5G có RAM 12GB đa nhiệm, bộ nhớ trong 256GB lưu trữ thoải mái, Trang bị chip MediaTek Dimensity 6300 xử lý mượt mà mọi tác vụ, Màn hình AMOLED 6.77 inch hiển thị sắc nét độ sáng tối đa lên tới 1800 nits, Hỗ trợ tần số quét 120Hz mang lại trải nghiệm vuốt chạm mượt mà, Camera chính tới 50MP và camera selfie tới 32MP cho hình ảnh rõ nét ấn tượng, Đèn flash vòng sáng Aura hỗ trợ chụp đêm và chân dung tốt hơn, Pin dung lượng 6500mAh kết hợp sạc nhanh 90W siêu tốc, Kết nối 5G, Bluetooth 5.4, WiFi 5GHz cho tốc độ mạng ổn định, Hỗ trợ chống nước IP65 giúp an tâm sử dụng trong môi trường ẩm ướt, Cảm biến vân tay cạnh bên và nhận diện khuôn mặt mở khóa nhanh, Hỗ trợ 2 SIM và thẻ nhớ mở rộng tiện lợi khi dùng đa tác vụ",13,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1151/Vivo_V50_Lite_5G_12GB256GB__V2440__Đen_tím.jpg,Điện thoại Vivo V50 Lite 5G 12GB/256GB (V2440),269,13
"Điện thoại Vivo thiết kế trẻ trung, màu sắc hết mực thời thượng, Màn hình 6.62” AMOLED, độ phân giải Full HD+ hiển thị đẹp mắt, Bộ vi xử lý MediaTek Helio G99 mạnh mẽ, xử lý mượt mà các tác vụ, Camera trước 32MP, sáng tạo ảnh chân dung đẹp tự nhiên và sắc nét, Bộ 3 camera sau 64MP-2MP-2MP chụp ảnh và quay phim đẹp chuyên nghiệp, RAM lớn 8GB đa nhiệm mượt, chạy ổn định nhiều tab cùng một lúc, Bộ nhớ trong lên đến 256GB tha hồ lưu trữ hình ảnh, video, tài liệu",13,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/874/10055540-dien-thoai-vivo-v27e_8gb256gb-tim.jpg,Điện thoại Vivo V27e 8GB/256GB,270,13
"Điện thoại Vivo\xa0Y19s tự hào sở hữu viên pin lớn 5500mAh, dùng bền bỉ cả ngày, Đạt chuẩn kháng nước IP64, thoải mái sử dụng bất chấp điều kiện thời tiết, Đắm chìm trong thế giới hình ảnh sống động với màn hình lớn tới 6.68”, Vận hành bởi bộ vi xử lý\xa0T612 xử lý mượt mà các tác vụ thường ngày, Bộ đôi camera sau với camera chính độ phân giải đến 50MP giúp quay phim chụp ảnh tốt, Loa kép cho âm thanh to rõ, đắm mình trong thế giới âm nhạc\xa0cuốn hút, Cảm biến vân tay\xa0cạnh bên & nhận diện khuôn mặt giúp mở khóa & thanh toán nhanh chóng",13,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1134/Vivo_Y19s_8GB128GB_Bạc__V2419_1.jpg,Điện thoại Vivo Y19s 8GB/128GB,271,13
"Điện thoại Xiaomi diện mạo trẻ trung, thiết kế mỏng nhẹ linh hoạt, Màn hình AMOLED Full HD+ 6.67"" hiển thị sắc nét, màu sắc chân thực, Chip Snapdragon® 685 8 nhân mạnh mẽ, thao tác lướt chạm mượt mà, Bộ 3 camera sau 50MP, 8MP, 2MP chụp ảnh, quay phim chuyên nghiệp, Camera trước độ phân giải 13MP, sáng tạo ảnh chân dung đẹp tự nhiên, Dung lượng pin 5000mAh, sạc 33W năng lượng kéo dài bền bỉ cả ngày, Trang bị cảm biến vân tay, mở khóa nhanh chóng, tăng cường bảo mật",11,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/883/10055780-dien-thoai-xiaomi-redmi-note-12-8gb-128gb-xam-1.jpg,Điện thoại Xiaomi Redmi Note 12 8GB/128GB X,272,11
"Điện thoại Xiaomi\xa0Redmi Note 14 Pro+ màn hình CrystalRes AMOLED lớn tới 6.67"" sắc nét, Xử lý mượt từ tác vụ học tập đến giải trí khó nhằn nhờ\xa0Chip Snapdragon 7s Gen 3 mạnh mẽ, RAM lớn tới 8GB đa nhiệm mượt, ROM 256GB tha hồ lưu trữ hình ảnh, video, Bộ 3 camera sau đến 200MP, 8MP, 2MP giúp quay phim, chụp ảnh chuyên nghiệp, Nâng cấp camera trước lên độ phân giải 20MP, sáng tạo ảnh chân dung đẹp cuốn hút, Cải tiến dung lượng pin 5110 mAh cho thời lượng dùng kéo dài bền bỉ cả ngày, Sạc 120W cho tốc độ sạc nhanh, nhanh chóng bắt nhịp lại mọi cuộc chơi, Hỗ trợ kết nối 5G cho khả năng truy cập và tải xuống dữ liệu nhanh chóng, Chuẩn kháng nước IP68 giúp an tâm sử dụng bất kể nắng hay mưa, Cảm biến vân tay\xa0và nhận diện khuôn mặt, mở khóa nhanh chóng và an toàn",11,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1128/Xiaomi_Redmi_Note_14_Pro__5G_8GB256GB_Đen.jpg,Điện thoại Xiaomi Redmi Note 14 Pro+ 5G 8GB/256GB,273,11
"Điện thoại Xiaomi\xa0Redmi Note 14 màn hình AMOLED lớn tới 6.67 inch hiển thị sắc nét, Chip MediaTek Helio G99-Ultra mạnh mẽ, xử lý mượt tác vụ học tập & giải trí, Quay phim, chụp ảnh chuyên nghiệp với bộ 3 camera sau 108MP, 2MP, 2MP, Camera trước cải tiến độ phân giải tới 20MP, chụp ảnh chân dung đẹp thu hút, Dung lượng pin\xa0 lớn tới 5500mAh kéo dài thời gian sử dụng suốt cả ngày, Sạc 33W cho tốc độ sạc nhanh, nhanh chóng bắt nhịp lại mọi cuộc chơi, Chuẩn kháng nước IP54 giúp an tâm sử dụng bất kể nắng hay mưa, RAM 6GB đa nhiệm mượt, ROM 128GB tha hồi lưu trữ các hình ảnh, Cảm biến vân tay\xa0và nhận diện khuôn mặt, mở khóa nhanh và an toàn",11,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1128/10059725.jpg,Điện thoại Xiaomi Redmi Note 14 4G 6GB/128GB,274,11
"Điện thoại Xiaomi\xa0màn hình AMOLED lớn tới 6.67 inch hiển thị sắc nét, Chip MediaTek Helio G99 Ultra mạnh mẽ, xử lý mượt tác vụ học tập & giải trí, Bộ 3 camera sau 200MP, 8MP, 2MP giúp quay phim, chụp ảnh chuyên nghiệp, Camera trước độ phân giải 16MP, sáng tạo ảnh chân dung đẹp cuốn hút, Dung lượng pin 5000mAh cho thời lượng dùng kéo dài bền bỉ cả ngày, Sạc 67W cho tốc độ sạc nhanh, nhanh chóng bắt nhịp lại mọi cuộc chơi, Có\xa0cảm biến vân tay\xa0và nhận diện khuôn mặt, mở khóa nhanh chóng, an toàn",11,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/925/10057490-dien-thoai-xiaomi-red-note-13c-6gb-128gb-den-1.jpg,Điện thoại Xiaomi Redmi Note 13 Pro 4G 8GB/128GB Tím,275,11
"Điện thoại Xiaomi\xa0màn hình AMOLED lớn tới 6.67 inch hiển thị sắc nét, Chip MediaTek Helio G99 Ultra mạnh mẽ, xử lý mượt tác vụ học tập & giải trí, Bộ 3 camera sau 200MP, 8MP, 2MP giúp quay phim, chụp ảnh chuyên nghiệp, Camera trước độ phân giải 16MP, sáng tạo ảnh chân dung đẹp cuốn hút, Dung lượng pin 5000mAh cho thời lượng dùng kéo dài bền bỉ cả ngày, Sạc 67W cho tốc độ sạc nhanh, nhanh chóng bắt nhịp lại mọi cuộc chơi, Trang bị cảm biến vân tay mở khóa nhanh chóng và an toàn với 1 chạm",11,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/925/10057491-dien-thoai-xiaomi-red-note-13c-6gb-128gb-den-1.jpg,Điện thoại Xiaomi Redmi Note 13 Pro 4G 8GB/128GB,276,11
"Điện thoại Xiaomi\xa0màn hình AMOLED lớn tới 6.67 inch hiển thị sắc nét, Chip Mediatek Dimensity 7200 Ultra mạnh mẽ, xử lý mượt tác vụ học tập & giải trí, Bộ 3 camera sau 200MP, 8MP, 2MP giúp quay phim, chụp ảnh chuyên nghiệp, Camera trước độ phân giải 16MP, sáng tạo ảnh chân dung đẹp cuốn hút, Dung lượng pin 5000mAh cho thời lượng dùng kéo dài bền bỉ cả ngày, Sạc 120W cho tốc độ sạc nhanh, nhanh chóng bắt nhịp lại mọi cuộc chơi, Hỗ trợ kết nối 5G cho khả năng truy cập và tải xuống dữ liệu nhanh chóng, Trang bị cảm biến vân tay mở khóa nhanh chóng và an toàn với 1 chạm",11,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/924/10057444-dien-thoai-xiaomi-red-note-13pro_-5g-8gb-256gb-den-1.jpg,Điện thoại Xiaomi Redmi Note 13 Pro+ 5G 8GB/256GB,277,11
"Điện thoại Xiaomi\xa0màn hình lớn 6.88"" cho không gian hiển thị rộng rãi, Chip MediaTek Helio G81-Ultra 8 nhân xử lý mượt tác vụ học tập & giải trí, Camera sau độ phân giải lên đến 50MP giúp quay phim, chụp ảnh rõ nét, Camera trước độ phân giải 13MP, sáng tạo ảnh chân dung đẹp tự nhiên, Dung lượng pin đến 5160\xa0mAh cho thời lượng dùng kéo dài bền bỉ, RAM 4GB đa nhiệm, bộ nhớ trong 128GB lưu được nhiều dữ liệu, Có\xa0cảm biến vân tay & nhận diện khuôn mặt, mở khóa nhanh & an toàn",11,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/978/Xiaomi-Redmi-14C-4GB128GB-Xanh-Dương1.jpg,Điện thoại Xiaomi Redmi 14C 4GB/128GB Xanh Dương,278,11
"Điện thoại Xiaomi\xa0màn hình lớn 6.88"" cho không gian hiển thị rộng rãi, Dung lượng pin ""khủng"" đến 5160\xa0mAh cho thời lượng dùng kéo dài bền bỉ, Xử lý mượt tác vụ học tập & giải trí với\xa0hip MediaTek Helio G81-Ultra 8 nhân, Quay phim, chụp ảnh rõ nét với camera sau độ phân giải lên đến 50MP, Camera trước độ phân giải 13MP, sáng tạo ảnh chân dung đẹp cuốn hút, Bộ nhớ trong 128GB lưu nhiều dữ liệu,\xa0RAM 4GB đa nhiệm mượt, Cảm biến vân tay & nhận diện khuôn mặt, mở khóa và thanh toán nhanh, Thiết kế mỏng nhẹ, mặt lưng chất liệu kính đẹp sang trọng",11,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/978/Xiaomi_Redmi_14C_4GB128GB_Đen1.jpg,Điện thoại Xiaomi Redmi 14C 4GB/128GB Đen,279,11
"Được thiết kế để làm việc liền mạch trên máy Mac và iPad, Kiểu dáng độc đáo giúp gỗ trợ cổ tay, bàn tay thoải mái nhất, Sử dụng mượt mà trên mọi bề mặt với cảm biến 4000 DPI, Cuộn điện từ MagSpeed linh hoạt, cuộn 1000 dòng/giây, Trang bị 7 nút điều hướng, ứng dụng tùy chỉnh Logi Options+, Pin đến 70 ngày cho mỗi lần sạc đầy, 3 giờ sử dụng từ 1 phút sạc",40,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/865/10049712-chuot-khong-day-logitech-mx-master-3-for-mac-den-1.jpg,Chuột không dây Logitech MX Master 3 for Mac Đen,280,40
"Được thiết kế để làm việc liền mạch trên máy Mac và iPad, Kiểu dáng độc đáo giúp gỗ trợ cổ tay, bàn tay thoải mái nhất, Sử dụng mượt mà trên mọi bề mặt với cảm biến 4000 DPI, Công nghệ cảm biến Darkfield có độ chính xác cao, Kết nối thông qua cổng USB hoặc công nghệ Bluetooth, Pin đến 70 ngày cho mỗi lần sạc đầy, kết nối tối đa 3 thiết bị",40,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/865/10049674-chuot-khong-day-logitech-mx-master-2s-wireless-bluetooth-den-1.jpg,Chuột không dây Logitech MX Master 2S Wireless/Bluetooth Đen,281,40
"Được trang bị Driver Dynamic tai nghe tạo ra âm bass mạnh mẽ, mid ngọt ngào, Thiết kế núm cao su ngăn tạp âm mang đến trải nghiệm âm thanh tuyệt vời, Tích hợp nút điều khiển dùng để dừng phát nhạc, nhận cuộc gọi tiện lợi, Trang bị Micro đảm thoại, độ nhạy tốt giúp âm thanh to, rõ ràng, chân thực, Đi kèm tai nghe là 4 nút cao su size XS/ S/ M/ L để người nghe chọn lựa",54,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/799/10051197-tai-nghe-co-day-pioneer-se-c3t-trang-1.jpg,Tai nghe có dây Pioneer SE-C3T,282,54
"Đắm chìm trong không gian giải trí với màn hình lớn 6.74 inch, Âm lượng khuếch đại 200% và chế độ tối bảo vệ mắt, trải nghiệm điện ảnh đỉnh cao, Dung lượng pin điện thoại khủng lên đến 5500mAh, bền bỉ sử dụng cả ngày dài, Chứng nhận độ bền chuẩn SGS và quân đội, bền chắc trong các sự cố, Kháng bụi kháng nước chuẩn IP64, dùng bất chấp thời tiết, Cảm biến vân tay, nhận diện khuôn mặt giúp mở khóa nhanh chóng, chính xác, Ma trận bảo vệ 6 x 4, bảo vệ an toàn toàn diện ngay cả khi đang sạc nhanh, Trang bị 2 SIM 2 sóng, thuận tiện cho liên lạc cá nhân và công việc, Thiết kế mặt lưng chống bám vân tay cho diện mạo luôn sáng bóng",13,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1140/Vivo_Y04_6GB128GB_Vàng_Trắng__V2430__f63k-lv.jpg,Điện thoại Vivo Y04,283,13
"Đệm tai\xa0mềm mại, tạo cảm giác thoải mái, êm ái khi đeo tai nghe, Âm thanh trầm bổng, âm bass mạnh tận hưởng âm nhạc\xa0sôi động, Phần quai đeo nới thêm 4.5 cm phù hợp cho nhiều người dùng, Gấp gọn lại dễ dàng, thuận tiện mang theo bên mình hay bỏ vào balo, Dây dài 120 cm, jack cắm 3.5 mm phù hợp với nhiều thiết bị điện tử, Nút điều khiển có chức năng dừng/phát nhạc, chuyển bài, nhận cuộc gọi..",56,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/887/10037501-tai-nghe-sony-mdrzx110ap-trang-1_t8g0-9y.jpg,Tai nghe Sony MDR-ZX110AP Trắng,284,56
